,xpaths,text,all_nodes_ordering,highlighted_xpaths,highlighted_segmented_text,highlighted_labels,segment_number_from_idx,highlighted_coordinates,num_entries_1,exploded_highlight_node_order,top,left,width,height,is_outside,tagged_sequence
195,/html/body/document/type/sequence/filename/description/text/div[5]/table/tbody/tr[24]/td[2]/p/font,Disclosure Documents,195,,,,,,,,,,,,1,o
196,/html/body/document/type/sequence/filename/description/text/div[5]/table/tbody/tr[24]/td[3]/p/font,61,196,,,,,,,,,,,,1,o
197,/html/body/document/type/sequence/filename/description/text/div[5]/table/tbody/tr[25]/td[1]/p/font,Section 5.10,197,,,,,,,,,,,,1,o
198,/html/body/document/type/sequence/filename/description/text/div[5]/table/tbody/tr[25]/td[2]/p/font,Absence of Certain   Changes,198,,,,,,,,,,,,1,o
199,/html/body/document/type/sequence/filename/description/text/div[5]/table/tbody/tr[25]/td[3]/p/font,62,199,,,,,,,,,,,,1,o
200,/html/body/document/type/sequence/filename/description/text/div[5]/table/tbody/tr[26]/td[1]/p/font,Section 5.11,200,,,,,,,,,,,,1,o
201,/html/body/document/type/sequence/filename/description/text/div[5]/table/tbody/tr[26]/td[2]/p/font,No Undisclosed Material   Liabilities,201,,,,,,,,,,,,1,o
202,/html/body/document/type/sequence/filename/description/text/div[5]/table/tbody/tr[26]/td[3]/p/font,62,202,,,,,,,,,,,,1,o
203,/html/body/document/type/sequence/filename/description/text/div[5]/table/tbody/tr[27]/td[1]/p/font,Section 5.12,203,,,,,,,,,,,,1,o
204,/html/body/document/type/sequence/filename/description/text/div[5]/table/tbody/tr[27]/td[2]/p/font,Litigation,204,,,,,,,,,,,,1,o
205,/html/body/document/type/sequence/filename/description/text/div[5]/table/tbody/tr[27]/td[3]/p/font,62,205,,,,,,,,,,,,1,o
206,/html/body/document/type/sequence/filename/description/text/div[5]/table/tbody/tr[28]/td[1]/p/font,Section 5.13,206,,,,,,,,,,,,1,o
207,/html/body/document/type/sequence/filename/description/text/div[5]/table/tbody/tr[28]/td[2]/p/font,Permits,207,,,,,,,,,,,,1,o
208,/html/body/document/type/sequence/filename/description/text/div[5]/table/tbody/tr[28]/td[3]/p/font,63,208,,,,,,,,,,,,1,o
209,/html/body/document/type/sequence/filename/description/text/div[5]/table/tbody/tr[29]/td[1]/p/font,Section 5.14,209,,,,,,,,,,,,1,o
210,/html/body/document/type/sequence/filename/description/text/div[5]/table/tbody/tr[29]/td[2]/p/font,Compliance with Laws,210,,,,,,,,,,,,1,o
211,/html/body/document/type/sequence/filename/description/text/div[5]/table/tbody/tr[29]/td[3]/p/font,63,211,,,,,,,,,,,,1,o
212,/html/body/document/type/sequence/filename/description/text/div[5]/table/tbody/tr[30]/td[1]/p/font,Section 5.15,212,,,,,,,,,,,,1,o
213,/html/body/document/type/sequence/filename/description/text/div[5]/table/tbody/tr[30]/td[2]/p/font,Regulatory Matters.,213,,,,,,,,,,,,1,o
214,/html/body/document/type/sequence/filename/description/text/div[5]/table/tbody/tr[30]/td[3]/p/font,63,214,,,,,,,,,,,,1,o
215,/html/body/document/type/sequence/filename/description/text/div[5]/table/tbody/tr[31]/td[1]/p/font,Section 5.16,215,,,,,,,,,,,,1,o
216,/html/body/document/type/sequence/filename/description/text/div[5]/table/tbody/tr[31]/td[2]/p/font,Specified Contracts,216,,,,,,,,,,,,1,o
217,/html/body/document/type/sequence/filename/description/text/div[5]/table/tbody/tr[31]/td[3]/p/font,65,217,,,,,,,,,,,,1,o
218,/html/body/document/type/sequence/filename/description/text/div[5]/table/tbody/tr[32]/td[1]/p/font,Section 5.17,218,,,,,,,,,,,,1,o
219,/html/body/document/type/sequence/filename/description/text/div[5]/table/tbody/tr[32]/td[2]/p/font,Intellectual Property,219,,,,,,,,,,,,1,o
220,/html/body/document/type/sequence/filename/description/text/div[5]/table/tbody/tr[32]/td[3]/p/font,65,220,,,,,,,,,,,,1,o
221,/html/body/document/type/sequence/filename/description/text/div[5]/table/tbody/tr[33]/td[1]/p/font,Section 5.18,221,,,,,,,,,,,,1,o
222,/html/body/document/type/sequence/filename/description/text/div[5]/table/tbody/tr[33]/td[2]/p/font,Finders’ Fees,222,,,,,,,,,,,,1,o
223,/html/body/document/type/sequence/filename/description/text/div[5]/table/tbody/tr[33]/td[3]/p/font,66,223,,,,,,,,,,,,1,o
224,/html/body/document/type/sequence/filename/description/text/div[5]/table/tbody/tr[34]/td[1]/p/font,Section 5.19,224,,,,,,,,,,,,1,o
225,/html/body/document/type/sequence/filename/description/text/div[5]/table/tbody/tr[34]/td[2]/p/font,No Ownership of Company   Common Stock,225,,,,,,,,,,,,1,o
226,/html/body/document/type/sequence/filename/description/text/div[5]/table/tbody/tr[34]/td[3]/p/font,66,226,,,,,,,,,,,,1,o
227,/html/body/document/type/sequence/filename/description/text/div[5]/table/tbody/tr[35]/td[1]/p/font,Section 5.20,227,,,,,,,,,,,,1,o
228,/html/body/document/type/sequence/filename/description/text/div[5]/table/tbody/tr[35]/td[2]/p/font,Reorganization,228,,,,,,,,,,,,1,o
229,/html/body/document/type/sequence/filename/description/text/div[5]/table/tbody/tr[35]/td[3]/p/font,66,229,,,,,,,,,,,,1,o
230,/html/body/document/type/sequence/filename/description/text/div[5]/table/tbody/tr[36]/td[1]/p/font,Section 5.21,230,,,,,,,,,,,,1,o
231,/html/body/document/type/sequence/filename/description/text/div[5]/table/tbody/tr[36]/td[2]/p/font,Financing,231,,,,,,,,,,,,1,o
232,/html/body/document/type/sequence/filename/description/text/div[5]/table/tbody/tr[36]/td[3]/p/font,66,232,,,,,,,,,,,,1,o
233,/html/body/document/type/sequence/filename/description/text/div[5]/table/tbody/tr[37]/td[1]/p/font,Section 5.22,233,,,,,,,,,,,,1,o
234,/html/body/document/type/sequence/filename/description/text/div[5]/table/tbody/tr[37]/td[2]/p/font,No Other   Representations and Warranties,234,,,,,,,,,,,,1,o
235,/html/body/document/type/sequence/filename/description/text/div[5]/table/tbody/tr[37]/td[3]/p/font,67,235,,,,,,,,,,,,1,o
236,/html/body/document/type/sequence/filename/description/text/div[5]/table/tbody/tr[39]/td[1]/p/font,ARTICLE   VI COVENANTS OF THE COMPANY,236,,,,,,,,,,,,1,o
237,/html/body/document/type/sequence/filename/description/text/div[5]/table/tbody/tr[39]/td[2]/p/font,67,237,,,,,,,,,,,,1,o
238,/html/body/document/type/sequence/filename/description/text/div[5]/table/tbody/tr[40]/td[1]/p/font,Section 6.01,238,,,,,,,,,,,,1,o
239,/html/body/document/type/sequence/filename/description/text/div[5]/table/tbody/tr[40]/td[2]/p/font,Conduct of the Company,239,,,,,,,,,,,,1,o
240,/html/body/document/type/sequence/filename/description/text/div[5]/table/tbody/tr[40]/td[3]/p/font,67,240,,,,,,,,,,,,1,o
241,/html/body/document/type/sequence/filename/description/text/div[5]/table/tbody/tr[41]/td[1]/p/font,Section 6.02,241,,,,,,,,,,,,1,o
242,/html/body/document/type/sequence/filename/description/text/div[5]/table/tbody/tr[41]/td[2]/p/font,No Solicitation by the   Company,242,,,,,,,,,,,,1,o
243,/html/body/document/type/sequence/filename/description/text/div[5]/table/tbody/tr[41]/td[3]/p/font,73,243,,,,,,,,,,,,1,o
244,/html/body/document/type/sequence/filename/description/text/div[5]/table/tbody/tr[42]/td[1]/p/font,Section 6.03,244,,,,,,,,,,,,1,o
245,/html/body/document/type/sequence/filename/description/text/div[5]/table/tbody/tr[42]/td[2]/p/font,Financing Assistance,245,,,,,,,,,,,,1,o
246,/html/body/document/type/sequence/filename/description/text/div[5]/table/tbody/tr[42]/td[3]/p/font,76,246,,,,,,,,,,,,1,o
247,/html/body/document/type/sequence/filename/description/text/div[5]/table/tbody/tr[44]/td[1]/p/font,"ARTICLE   VII COVENANTS OF PARENT, BIDCO AND MERGER SUBS",247,,,,,,,,,,,,1,o
248,/html/body/document/type/sequence/filename/description/text/div[5]/table/tbody/tr[44]/td[2]/p/font,79,248,,,,,,,,,,,,1,o
249,/html/body/document/type/sequence/filename/description/text/div[5]/table/tbody/tr[45]/td[1]/p/font,Section 7.01,249,,,,,,,,,,,,1,o
250,/html/body/document/type/sequence/filename/description/text/div[5]/table/tbody/tr[45]/td[2]/p/font,Conduct of Parent,250,,,,,,,,,,,,1,o
251,/html/body/document/type/sequence/filename/description/text/div[5]/table/tbody/tr[45]/td[3]/p/font,79,251,,,,,,,,,,,,1,o
252,/html/body/document/type/sequence/filename/description/text/div[5]/table/tbody/tr[46]/td[1]/p/font,Section 7.02,252,,,,,,,,,,,,1,o
253,/html/body/document/type/sequence/filename/description/text/div[5]/table/tbody/tr[46]/td[2]/p/font,No Solicitation by   Parent,253,,,,,,,,,,,,1,o
254,/html/body/document/type/sequence/filename/description/text/div[5]/table/tbody/tr[46]/td[3]/p/font,81,254,,,,,,,,,,,,1,o
255,/html/body/document/type/sequence/filename/description/text/div[5]/p[3],ii,255,,,,,,,,,,,,1,o
257,/html/body/document/type/sequence/filename/description/text/div[7]/table/tbody/tr[1]/td[1]/p/font,Section 7.03,257,,,,,,,,,,,,1,o
258,/html/body/document/type/sequence/filename/description/text/div[7]/table/tbody/tr[1]/td[2]/p/font,Obligations of Merger   Subs,258,,,,,,,,,,,,1,o
259,/html/body/document/type/sequence/filename/description/text/div[7]/table/tbody/tr[1]/td[3]/p/font,84,259,,,,,,,,,,,,1,o
260,/html/body/document/type/sequence/filename/description/text/div[7]/table/tbody/tr[2]/td[1]/p/font,Section 7.04,260,,,,,,,,,,,,1,o
261,/html/body/document/type/sequence/filename/description/text/div[7]/table/tbody/tr[2]/td[2]/p/font,Director and Officer   Liability,261,,,,,,,,,,,,1,o
262,/html/body/document/type/sequence/filename/description/text/div[7]/table/tbody/tr[2]/td[3]/p/font,84,262,,,,,,,,,,,,1,o
263,/html/body/document/type/sequence/filename/description/text/div[7]/table/tbody/tr[3]/td[1]/p/font,Section 7.05,263,,,,,,,,,,,,1,o
264,/html/body/document/type/sequence/filename/description/text/div[7]/table/tbody/tr[3]/td[2]/p/font,Employee Matters,264,,,,,,,,,,,,1,o
265,/html/body/document/type/sequence/filename/description/text/div[7]/table/tbody/tr[3]/td[3]/p/font,86,265,,,,,,,,,,,,1,o
266,/html/body/document/type/sequence/filename/description/text/div[7]/table/tbody/tr[4]/td[1]/p/font,Section 7.06,266,,,,,,,,,,,,1,o
267,/html/body/document/type/sequence/filename/description/text/div[7]/table/tbody/tr[4]/td[2]/p/font,Financing,267,,,,,,,,,,,,1,o
268,/html/body/document/type/sequence/filename/description/text/div[7]/table/tbody/tr[4]/td[3]/p/font,88,268,,,,,,,,,,,,1,o
269,/html/body/document/type/sequence/filename/description/text/div[7]/table/tbody/tr[5]/td[1]/p/font,Section 7.07,269,,,,,,,,,,,,1,o
270,/html/body/document/type/sequence/filename/description/text/div[7]/table/tbody/tr[5]/td[2]/p/font,CVR Agreement,270,,,,,,,,,,,,1,o
271,/html/body/document/type/sequence/filename/description/text/div[7]/table/tbody/tr[5]/td[3]/p/font,88,271,,,,,,,,,,,,1,o
272,/html/body/document/type/sequence/filename/description/text/div[7]/table/tbody/tr[7]/td[1]/p/font,"ARTICLE   VIII COVENANTS OF PARENT, MERGER SUBS AND THE COMPANY",272,,,,,,,,,,,,1,o
273,/html/body/document/type/sequence/filename/description/text/div[7]/table/tbody/tr[7]/td[2]/p/font,89,273,,,,,,,,,,,,1,o
274,/html/body/document/type/sequence/filename/description/text/div[7]/table/tbody/tr[8]/td[1]/p/font,Section 8.01,274,,,,,,,,,,,,1,o
275,/html/body/document/type/sequence/filename/description/text/div[7]/table/tbody/tr[8]/td[2]/p/font,Access to Information;   Confidentiality,275,,,,,,,,,,,,1,o
276,/html/body/document/type/sequence/filename/description/text/div[7]/table/tbody/tr[8]/td[3]/p/font,89,276,,,,,,,,,,,,1,o
277,/html/body/document/type/sequence/filename/description/text/div[7]/table/tbody/tr[9]/td[1]/p/font,Section 8.02,277,,,,,,,,,,,,1,o
278,/html/body/document/type/sequence/filename/description/text/div[7]/table/tbody/tr[9]/td[2]/p/font,"Filings, Consents and   Approvals",278,,,,,,,,,,,,1,o
279,/html/body/document/type/sequence/filename/description/text/div[7]/table/tbody/tr[9]/td[3]/p/font,90,279,,,,,,,,,,,,1,o
280,/html/body/document/type/sequence/filename/description/text/div[7]/table/tbody/tr[10]/td[1]/p/font,Section 8.03,280,,,,,,,,,,,,1,o
281,/html/body/document/type/sequence/filename/description/text/div[7]/table/tbody/tr[10]/td[2]/p/font,Certain Filings; SEC   Matters,281,,,,,,,,,,,,1,o
282,/html/body/document/type/sequence/filename/description/text/div[7]/table/tbody/tr[10]/td[3]/p/font,92,282,,,,,,,,,,,,1,o
283,/html/body/document/type/sequence/filename/description/text/div[7]/table/tbody/tr[11]/td[1]/p/font,Section 8.04,283,,,,,,,,,,,,1,o
284,/html/body/document/type/sequence/filename/description/text/div[7]/table/tbody/tr[11]/td[2]/p/font,Company Stockholder   Meeting; Parent Shareholder Meeting,284,,,,,,,,,,,,1,o
285,/html/body/document/type/sequence/filename/description/text/div[7]/table/tbody/tr[11]/td[3]/p/font,95,285,,,,,,,,,,,,1,o
286,/html/body/document/type/sequence/filename/description/text/div[7]/table/tbody/tr[12]/td[1]/p/font,Section 8.05,286,,,,,,,,,,,,1,o
287,/html/body/document/type/sequence/filename/description/text/div[7]/table/tbody/tr[12]/td[2]/p/font,Public Announcements,287,,,,,,,,,,,,1,o
288,/html/body/document/type/sequence/filename/description/text/div[7]/table/tbody/tr[12]/td[3]/p/font,97,288,,,,,,,,,,,,1,o
289,/html/body/document/type/sequence/filename/description/text/div[7]/table/tbody/tr[13]/td[1]/p/font,Section 8.06,289,,,,,,,,,,,,1,o
290,/html/body/document/type/sequence/filename/description/text/div[7]/table/tbody/tr[13]/td[2]/p/font,Section 16 Matters,290,,,,,,,,,,,,1,o
291,/html/body/document/type/sequence/filename/description/text/div[7]/table/tbody/tr[13]/td[3]/p/font,98,291,,,,,,,,,,,,1,o
292,/html/body/document/type/sequence/filename/description/text/div[7]/table/tbody/tr[14]/td[1]/p/font,Section 8.07,292,,,,,,,,,,,,1,o
293,/html/body/document/type/sequence/filename/description/text/div[7]/table/tbody/tr[14]/td[2]/p/font,Transaction Litigation,293,,,,,,,,,,,,1,o
294,/html/body/document/type/sequence/filename/description/text/div[7]/table/tbody/tr[14]/td[3]/p/font,98,294,,,,,,,,,,,,1,o
295,/html/body/document/type/sequence/filename/description/text/div[7]/table/tbody/tr[15]/td[1]/p/font,Section 8.08,295,,,,,,,,,,,,1,o
296,/html/body/document/type/sequence/filename/description/text/div[7]/table/tbody/tr[15]/td[2]/p/font,Stock Exchange   Delisting,296,,,,,,,,,,,,1,o
297,/html/body/document/type/sequence/filename/description/text/div[7]/table/tbody/tr[15]/td[3]/p/font,99,297,,,,,,,,,,,,1,o
298,/html/body/document/type/sequence/filename/description/text/div[7]/table/tbody/tr[16]/td[1]/p/font,Section 8.09,298,,,,,,,,,,,,1,o
299,/html/body/document/type/sequence/filename/description/text/div[7]/table/tbody/tr[16]/td[2]/p/font,Governance; Rare   Diseases Business,299,,,,,,,,,,,,1,o
300,/html/body/document/type/sequence/filename/description/text/div[7]/table/tbody/tr[16]/td[3]/p/font,99,300,,,,,,,,,,,,1,o
301,/html/body/document/type/sequence/filename/description/text/div[7]/table/tbody/tr[17]/td[1]/p/font,Section 8.10,301,,,,,,,,,,,,1,o
302,/html/body/document/type/sequence/filename/description/text/div[7]/table/tbody/tr[17]/td[2]/p/font,State Takeover Statutes,302,,,,,,,,,,,,1,o
303,/html/body/document/type/sequence/filename/description/text/div[7]/table/tbody/tr[17]/td[3]/p/font,99,303,,,,,,,,,,,,1,o
304,/html/body/document/type/sequence/filename/description/text/div[7]/table/tbody/tr[18]/td[1]/p/font,Section 8.11,304,,,,,,,,,,,,1,o
305,/html/body/document/type/sequence/filename/description/text/div[7]/table/tbody/tr[18]/td[2]/p/font,Certain Tax Matters,305,,,,,,,,,,,,1,o
306,/html/body/document/type/sequence/filename/description/text/div[7]/table/tbody/tr[18]/td[3]/p/font,99,306,,,,,,,,,,,,1,o
307,/html/body/document/type/sequence/filename/description/text/div[7]/table/tbody/tr[20]/td[1]/p/font,ARTICLE   IX CONDITIONS TO THE MERGERS,307,,,,,,,,,,,,1,o
308,/html/body/document/type/sequence/filename/description/text/div[7]/table/tbody/tr[20]/td[2]/p/font,100,308,,,,,,,,,,,,1,o
309,/html/body/document/type/sequence/filename/description/text/div[7]/table/tbody/tr[21]/td[1]/p/font,Section 9.01,309,,,,,,,,,,,,1,o
310,/html/body/document/type/sequence/filename/description/text/div[7]/table/tbody/tr[21]/td[2]/p/font,Conditions to the   Obligations of Each Party,310,,,,,,,,,,,,1,o
311,/html/body/document/type/sequence/filename/description/text/div[7]/table/tbody/tr[21]/td[3]/p/font,100,311,,,,,,,,,,,,1,o
312,/html/body/document/type/sequence/filename/description/text/div[7]/table/tbody/tr[22]/td[1]/p/font,Section 9.02,312,,,,,,,,,,,,1,o
313,/html/body/document/type/sequence/filename/description/text/div[7]/table/tbody/tr[22]/td[2]/p/font,"Conditions to the   Obligations of Parent, Bidco and each Merger Sub",313,,,,,,,,,,,,1,o
314,/html/body/document/type/sequence/filename/description/text/div[7]/table/tbody/tr[22]/td[3]/p/font,101,314,,,,,,,,,,,,1,o
315,/html/body/document/type/sequence/filename/description/text/div[7]/table/tbody/tr[23]/td[1]/p/font,Section 9.03,315,,,,,,,,,,,,1,o
316,/html/body/document/type/sequence/filename/description/text/div[7]/table/tbody/tr[23]/td[2]/p/font,Conditions to the   Obligations of the Company,316,,,,,,,,,,,,1,o
317,/html/body/document/type/sequence/filename/description/text/div[7]/table/tbody/tr[23]/td[3]/p/font,102,317,,,,,,,,,,,,1,o
318,/html/body/document/type/sequence/filename/description/text/div[7]/table/tbody/tr[25]/td[1]/p/font,ARTICLE   X TERMINATION,318,,,,,,,,,,,,1,o
319,/html/body/document/type/sequence/filename/description/text/div[7]/table/tbody/tr[25]/td[2]/p/font,103,319,,,,,,,,,,,,1,o
320,/html/body/document/type/sequence/filename/description/text/div[7]/table/tbody/tr[26]/td[1]/p/font,Section 10.01,320,,,,,,,,,,,,1,o
321,/html/body/document/type/sequence/filename/description/text/div[7]/table/tbody/tr[26]/td[2]/p/font,Termination,321,,,,,,,,,,,,1,o
322,/html/body/document/type/sequence/filename/description/text/div[7]/table/tbody/tr[26]/td[3]/p/font,103,322,,,,,,,,,,,,1,o
323,/html/body/document/type/sequence/filename/description/text/div[7]/table/tbody/tr[27]/td[1]/p/font,Section 10.02,323,,,,,,,,,,,,1,o
324,/html/body/document/type/sequence/filename/description/text/div[7]/table/tbody/tr[27]/td[2]/p/font,Effect of Termination,324,,,,,,,,,,,,1,o
325,/html/body/document/type/sequence/filename/description/text/div[7]/table/tbody/tr[27]/td[3]/p/font,105,325,,,,,,,,,,,,1,o
326,/html/body/document/type/sequence/filename/description/text/div[7]/table/tbody/tr[28]/td[1]/p/font,Section 10.03,326,,,,,,,,,,,,1,o
327,/html/body/document/type/sequence/filename/description/text/div[7]/table/tbody/tr[28]/td[2]/p/font,Termination Payment,327,,,,,,,,,,,,1,o
328,/html/body/document/type/sequence/filename/description/text/div[7]/table/tbody/tr[28]/td[3]/p/font,106,328,,,,,,,,,,,,1,o
329,/html/body/document/type/sequence/filename/description/text/div[7]/table/tbody/tr[30]/td[1]/p/font,ARTICLE   XI MISCELLANEOUS,329,,,,,,,,,,,,1,o
330,/html/body/document/type/sequence/filename/description/text/div[7]/table/tbody/tr[30]/td[2]/p/font,110,330,,,,,,,,,,,,1,o
331,/html/body/document/type/sequence/filename/description/text/div[7]/table/tbody/tr[31]/td[1]/p/font,Section 11.01,331,,,,,,,,,,,,1,o
332,/html/body/document/type/sequence/filename/description/text/div[7]/table/tbody/tr[31]/td[2]/p/font,Notices,332,,,,,,,,,,,,1,o
333,/html/body/document/type/sequence/filename/description/text/div[7]/table/tbody/tr[31]/td[3]/p/font,110,333,,,,,,,,,,,,1,o
334,/html/body/document/type/sequence/filename/description/text/div[7]/table/tbody/tr[32]/td[1]/p/font,Section 11.02,334,,,,,,,,,,,,1,o
335,/html/body/document/type/sequence/filename/description/text/div[7]/table/tbody/tr[32]/td[2]/p/font,Survival,335,,,,,,,,,,,,1,o
