,xpaths,text,all_nodes_ordering,highlighted_xpaths,highlighted_segmented_text,highlighted_labels,segment_number_from_idx,highlighted_coordinates,num_entries_1,exploded_highlight_node_order,top,left,width,height,is_outside,tagged_sequence
134,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[59]/td[3],Interested Party Transactions,135,,,,,,,,,,,,1,o
135,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[59]/td[6],39,136,,,,,,,,,,,,1,o
136,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[61]/td[1]/p,2.14.,137,,,,,,,,,,,,1,o
137,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[61]/td[3],Insurance,138,,,,,,,,,,,,1,o
138,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[61]/td[6],39,139,,,,,,,,,,,,1,o
139,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[63]/td[1]/p,2.15.,140,,,,,,,,,,,,1,o
140,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[63]/td[3],Brokers’ and Advisors’ Fees,141,,,,,,,,,,,,1,o
141,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[63]/td[6],40,142,,,,,,,,,,,,1,o
142,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[65]/td[1]/p,2.16.,143,,,,,,,,,,,,1,o
143,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[65]/td[3],Customers and Suppliers,144,,,,,,,,,,,,1,o
144,/html/body/document/type/sequence/filename/description/text/center[2]/div/table/tbody/tr[65]/td[6],40,145,,,,,,,,,,,,1,o
145,/html/body/document/type/sequence/filename/description/text/center[2]/div/p[4],i,146,/html/body/document/type/sequence/filename/description/text/center[2]/div/p[4],i,n,2.0,"[0.023033895968329623, 0.49870902777777776, 0.0025770416666666667, 0.00029543261182124356]",1.0,40.0,0.023033895968329623,0.49870902777777776,0.0025770416666666667,0.00029543261182124356,0,s_n
146,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[3]/td[1]/p,2.17.,147,,,,,,,,,,,,1,o
147,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[3]/td[3],Material Contracts,148,,,,,,,,,,,,1,o
148,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[3]/td[6],40,149,,,,,,,,,,,,1,o
149,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[5]/td[1]/p,2.18.,150,,,,,,,,,,,,1,o
150,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[5]/td[3],"Export Control Laws, Import Control Laws and Sanctions",151,,,,,,,,,,,,1,o
151,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[5]/td[6],44,152,,,,,,,,,,,,1,o
152,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[7]/td[1]/p,2.19.,153,,,,,,,,,,,,1,o
153,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[7]/td[3],Fairness Opinion,154,,,,,,,,,,,,1,o
154,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[7]/td[6],45,155,,,,,,,,,,,,1,o
155,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[9]/td[1]/p,2.20.,156,,,,,,,,,,,,1,o
156,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[9]/td[3],Information Supplied,157,,,,,,,,,,,,1,o
157,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[9]/td[6],45,158,,,,,,,,,,,,1,o
158,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[11]/td[1]/p/b,Article III REPRESENTATIONS AND WARRANTIES OF PARENT AND SUB,159,,,,,,,,,,,,1,o
159,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[11]/td[4]/b,46,160,,,,,,,,,,,,1,o
160,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[13]/td[1]/p,3.1.,161,,,,,,,,,,,,1,o
161,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[13]/td[3],"Organization, Standing and Power",162,,,,,,,,,,,,1,o
162,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[13]/td[6],46,163,,,,,,,,,,,,1,o
163,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[15]/td[1]/p,3.2.,164,,,,,,,,,,,,1,o
164,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[15]/td[3],Authority;,165,,,,,,,,,,,,1,o
165,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[15]/td[3]/font,Non-contravention,166,,,,,,,,,,,,1,o
166,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[15]/td[6],46,167,,,,,,,,,,,,1,o
167,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[17]/td[1]/p,3.3.,168,,,,,,,,,,,,1,o
168,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[17]/td[3],No Prior Sub Operations,169,,,,,,,,,,,,1,o
169,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[17]/td[6],47,170,,,,,,,,,,,,1,o
170,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[19]/td[1]/p,3.4.,171,,,,,,,,,,,,1,o
171,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[19]/td[3],Stock Ownership,172,,,,,,,,,,,,1,o
172,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[19]/td[6],47,173,,,,,,,,,,,,1,o
173,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[21]/td[1]/p,3.5.,174,,,,,,,,,,,,1,o
174,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[21]/td[3],Information Supplied,175,,,,,,,,,,,,1,o
175,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[21]/td[6],47,176,,,,,,,,,,,,1,o
176,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[23]/td[1]/p,3.6.,177,,,,,,,,,,,,1,o
177,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[23]/td[3],Availability of Funds,178,,,,,,,,,,,,1,o
178,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[23]/td[6],47,179,,,,,,,,,,,,1,o
179,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[25]/td[1]/p,3.7.,180,,,,,,,,,,,,1,o
180,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[25]/td[3],Absence of Litigation,181,,,,,,,,,,,,1,o
181,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[25]/td[6],47,182,,,,,,,,,,,,1,o
182,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[27]/td[1]/p,3.8.,183,,,,,,,,,,,,1,o
183,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[27]/td[3],Brokers,184,,,,,,,,,,,,1,o
184,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[27]/td[6],47,185,,,,,,,,,,,,1,o
185,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[29]/td[1]/p,3.9.,186,,,,,,,,,,,,1,o
186,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[29]/td[3],No Additional Representations,187,,,,,,,,,,,,1,o
187,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[29]/td[6],47,188,,,,,,,,,,,,1,o
188,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[31]/td[1]/p/b,Article IV CONDUCT PRIOR TO THE EFFECTIVE TIME,189,,,,,,,,,,,,1,o
189,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[31]/td[4]/b,48,190,,,,,,,,,,,,1,o
190,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[33]/td[1]/p,4.1.,191,,,,,,,,,,,,1,o
191,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[33]/td[3],Conduct of Business of the Company and the Subsidiaries,192,,,,,,,,,,,,1,o
192,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[33]/td[6],48,193,,,,,,,,,,,,1,o
193,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[35]/td[1]/p,4.2.,194,,,,,,,,,,,,1,o
194,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[35]/td[3],Restrictions on Conduct of Business of the Company and Subsidiaries,195,,,,,,,,,,,,1,o
195,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[35]/td[6],49,196,,,,,,,,,,,,1,o
196,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[37]/td[1]/p/b,Article V ADDITIONAL AGREEMENTS,197,,,,,,,,,,,,1,o
197,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[37]/td[4]/b,53,198,,,,,,,,,,,,1,o
198,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[39]/td[1]/p,5.1.,199,,,,,,,,,,,,1,o
199,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[39]/td[3],Proxy Statement,200,,,,,,,,,,,,1,o
200,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[39]/td[6],53,201,,,,,,,,,,,,1,o
201,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[41]/td[1]/p,5.2.,202,,,,,,,,,,,,1,o
202,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[41]/td[3],Company Stockholder Meeting; Board Recommendation,203,,,,,,,,,,,,1,o
203,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[41]/td[6],54,204,,,,,,,,,,,,1,o
204,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[43]/td[1]/p,5.3.,205,,,,,,,,,,,,1,o
205,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[43]/td[3],No Solicitation; Acquisition Proposals,206,,,,,,,,,,,,1,o
206,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[43]/td[6],55,207,,,,,,,,,,,,1,o
207,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[45]/td[1]/p,5.4.,208,,,,,,,,,,,,1,o
208,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[45]/td[3],Access to Information,209,,,,,,,,,,,,1,o
209,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[45]/td[6],60,210,,,,,,,,,,,,1,o
210,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[47]/td[1]/p,5.5.,211,,,,,,,,,,,,1,o
211,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[47]/td[3],Confidentiality; Public Disclosure,212,,,,,,,,,,,,1,o
212,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[47]/td[6],60,213,,,,,,,,,,,,1,o
213,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[49]/td[1]/p,5.6.,214,,,,,,,,,,,,1,o
214,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[49]/td[3],Regulatory Approvals,215,,,,,,,,,,,,1,o
215,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[49]/td[6],61,216,,,,,,,,,,,,1,o
216,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[51]/td[1]/p,5.7.,217,,,,,,,,,,,,1,o
217,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[51]/td[3],Reasonable Best Efforts,218,,,,,,,,,,,,1,o
218,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[51]/td[6],63,219,,,,,,,,,,,,1,o
219,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[53]/td[1]/p,5.8.,220,,,,,,,,,,,,1,o
220,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[53]/td[3],Third-Party Consents; Consultations,221,,,,,,,,,,,,1,o
221,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[53]/td[6],63,222,,,,,,,,,,,,1,o
222,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[55]/td[1]/p,5.9.,223,,,,,,,,,,,,1,o
223,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[55]/td[3],Notice of Certain Matters,224,,,,,,,,,,,,1,o
224,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[55]/td[6],63,225,,,,,,,,,,,,1,o
225,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[57]/td[1]/p,5.10.,226,,,,,,,,,,,,1,o
226,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[57]/td[3],Employees and Contractors,227,,,,,,,,,,,,1,o
227,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[57]/td[6],63,228,,,,,,,,,,,,1,o
228,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[59]/td[1]/p,5.11.,229,,,,,,,,,,,,1,o
229,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[59]/td[3],Equity Matters,230,,,,,,,,,,,,1,o
230,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[59]/td[6],65,231,,,,,,,,,,,,1,o
231,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[61]/td[1]/p,5.12.,232,,,,,,,,,,,,1,o
232,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[61]/td[3],Termination of Benefit Plans,233,,,,,,,,,,,,1,o
233,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[61]/td[6],65,234,,,,,,,,,,,,1,o
234,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[63]/td[1]/p,5.13.,235,,,,,,,,,,,,1,o
235,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[63]/td[3],D&O Indemnification,236,,,,,,,,,,,,1,o
236,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[63]/td[6],65,237,,,,,,,,,,,,1,o
237,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[65]/td[1]/p,5.14.,238,,,,,,,,,,,,1,o
238,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[65]/td[3],Section 16 Matters,239,,,,,,,,,,,,1,o
239,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[65]/td[6],67,240,,,,,,,,,,,,1,o
240,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[67]/td[1]/p,5.15.,241,,,,,,,,,,,,1,o
241,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[67]/td[3],Takeover Statute,242,,,,,,,,,,,,1,o
242,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[67]/td[6],67,243,,,,,,,,,,,,1,o
243,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[69]/td[1]/p,5.16.,244,,,,,,,,,,,,1,o
244,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[69]/td[3],Certain Tax Certificates and Documents,245,,,,,,,,,,,,1,o
245,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[69]/td[6],67,246,,,,,,,,,,,,1,o
246,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[71]/td[1]/p,5.17.,247,,,,,,,,,,,,1,o
247,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[71]/td[3],Director and Officer Resignations,248,,,,,,,,,,,,1,o
248,/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[71]/td[6],67,249,,,,,,,,,,,,1,o
249,/html/body/document/type/sequence/filename/description/text/center[3]/div/p[2],ii,250,/html/body/document/type/sequence/filename/description/text/center[3]/div/p[2],ii,n,3.0,"[0.040306856006144996, 0.49742291666666666, 0.005148652777777778, 0.00029543261182124356]",1.0,41.0,0.040306856006144996,0.49742291666666666,0.005148652777777778,0.00029543261182124356,0,s_n
250,/html/body/document/type/sequence/filename/description/text/center[4]/div/table/tbody/tr[3]/td[1]/p,5.18.,251,,,,,,,,,,,,1,o
251,/html/body/document/type/sequence/filename/description/text/center[4]/div/table/tbody/tr[3]/td[3],Stock Exchange Delisting; Deregistration,252,,,,,,,,,,,,1,o
252,/html/body/document/type/sequence/filename/description/text/center[4]/div/table/tbody/tr[3]/td[6],68,253,,,,,,,,,,,,1,o
253,/html/body/document/type/sequence/filename/description/text/center[4]/div/table/tbody/tr[5]/td[1]/p,5.19.,254,,,,,,,,,,,,1,o
254,/html/body/document/type/sequence/filename/description/text/center[4]/div/table/tbody/tr[5]/td[3],Stockholder and Material Litigation,255,,,,,,,,,,,,1,o
255,/html/body/document/type/sequence/filename/description/text/center[4]/div/table/tbody/tr[5]/td[6],68,256,,,,,,,,,,,,1,o
256,/html/body/document/type/sequence/filename/description/text/center[4]/div/table/tbody/tr[7]/td[1]/p,5.20.,257,,,,,,,,,,,,1,o
257,/html/body/document/type/sequence/filename/description/text/center[4]/div/table/tbody/tr[7]/td[3],Amendment to Supply Agreement,258,,,,,,,,,,,,1,o
258,/html/body/document/type/sequence/filename/description/text/center[4]/div/table/tbody/tr[7]/td[6],68,259,,,,,,,,,,,,1,o
